RUN_ID	MODE	STOPWORDS	MIN_FREQ	MIN_PMI	MAP	POSTINGS_COST	DICT_SIZE	TERMS_SIZE	NGRAMS	AVGDL	SUMDF
20250821_193906_phrases_english_-1_16_4	phrases	english	16	4	0.2653	764.8584	1601	106384	306	75.98857142857143	69176
20250821_194014_phrases_english_-1_16_5	phrases	english	16	5	0.2652	835.7611	1561	107293	266	76.63785714285714	69150
20250821_194123_phrases_english_-1_16_6	phrases	english	16	6	0.2791	925.3363	1510	108396	215	77.42571428571429	69226
20250821_194231_phrases_english_-1_16_7	phrases	english	16	7	0.2919	1051.9912	1444	110382	149	78.84428571428572	69303
20250821_194338_phrases_english_-1_16_8	phrases	english	16	8	0.3115	1195.7522	1376	114387	81	81.705	69972
20250821_194444_phrases_english_-1_16_9	phrases	english	16	9	0.3109	1246.8938	1338	116428	43	83.16285714285715	70454
20250821_194552_phrases_english_-1_16_10	phrases	english	16	10	0.3117	1260.9292	1315	117488	20	83.92	70823
20250821_194658_phrases_english_-1_16_11	phrases	english	16	11	0.3139	1262.8584	1303	117767	8	84.11928571428571	70932
20250821_194805_phrases_english_-1_16_12	phrases	english	16	12	0.3148	1263.6903	1297	117934	2	84.23857142857143	70985
20250821_194908_phrases_english_-1_16_13	phrases	english	16	13	0.3162	1264.0000	1296	117990	0	84.27857142857142	71021
20250821_195009_phrases_english_-1_16_14	phrases	english	16	14	0.3162	1264.0000	1296	117990	0	84.27857142857142	71021
20250821_195111_phrases_english_-1_16_15	phrases	english	16	15	0.3162	1264.0000	1296	117990	0	84.27857142857142	71021
20250821_195213_phrases_english_-1_16_16	phrases	english	16	16	0.3162	1264.0000	1296	117990	0	84.27857142857142	71021
20250821_195317_phrases_english_-1_16_17	phrases	english	16	17	0.3162	1264.0000	1296	117990	0	84.27857142857142	71021
20250821_195420_phrases_english_-1_16_24	phrases	english	16	24	0.3162	1264.0000	1296	117990	0	84.27857142857142	71021
20250821_195523_phrases_english_-1_16_48	phrases	english	16	48	0.3162	1264.0000	1296	117990	0	84.27857142857142	71021
20250821_195625_phrases_english_-1_24_0	phrases	english	24	0	0.2625	818.8142	1164	102808	188	73.43428571428572	65298
20250821_195736_phrases_english_-1_24_1	phrases	english	24	1	0.2625	818.8142	1164	102808	188	73.43428571428572	65298
20250821_195846_phrases_english_-1_24_2	phrases	english	24	2	0.2642	828.7434	1163	102829	187	73.44928571428571	65298
20250821_195955_phrases_english_-1_24_3	phrases	english	24	3	0.2644	830.2655	1160	102878	184	73.48428571428572	65300
20250821_200110_phrases_english_-1_24_4	phrases	english	24	4	0.2703	841.4071	1149	103170	173	73.69285714285714	65267
20250821_200223_phrases_english_-1_24_5	phrases	english	24	5	0.2692	906.4956	1130	103803	154	74.145	65236
20250821_200336_phrases_english_-1_24_6	phrases	english	24	6	0.2787	980.0531	1104	104578	128	74.69857142857143	65277
20250821_200446_phrases_english_-1_24_7	phrases	english	24	7	0.2896	1093.0265	1059	106255	83	75.89642857142857	65345
20250821_200555_phrases_english_-1_24_8	phrases	english	24	8	0.3071	1224.9823	1017	109871	41	78.47928571428571	65953
20250821_200704_phrases_english_-1_24_9	phrases	english	24	9	0.3078	1273.3274	997	111630	21	79.73571428571428	66378
20250821_200814_phrases_english_-1_24_10	phrases	english	24	10	0.3069	1285.8850	987	112484	11	80.34571428571428	66677
20250821_200922_phrases_english_-1_24_11	phrases	english	24	11	0.3059	1286.1062	982	112649	6	80.46357142857143	66753
20250821_201030_phrases_english_-1_24_12	phrases	english	24	12	0.3078	1287.0000	978	112780	2	80.55714285714286	66795
20250821_201135_phrases_english_-1_24_13	phrases	english	24	13	0.3089	1287.3097	977	112836	0	80.59714285714286	66831
20250821_201240_phrases_english_-1_24_14	phrases	english	24	14	0.3089	1287.3097	977	112836	0	80.59714285714286	66831
20250821_201345_phrases_english_-1_24_15	phrases	english	24	15	0.3089	1287.3097	977	112836	0	80.59714285714286	66831
20250821_201450_phrases_english_-1_24_16	phrases	english	24	16	0.3089	1287.3097	977	112836	0	80.59714285714286	66831
20250821_201555_phrases_english_-1_24_17	phrases	english	24	17	0.3089	1287.3097	977	112836	0	80.59714285714286	66831
20250821_201658_phrases_english_-1_24_24	phrases	english	24	24	0.3089	1287.3097	977	112836	0	80.59714285714286	66831
20250821_201803_phrases_english_-1_24_48	phrases	english	24	48	0.3089	1287.3097	977	112836	0	80.59714285714286	66831
20250821_201908_phrases_english_-1_48_0	phrases	english	48	0	0.2776	982.8053	618	92510	63	66.07857142857142	55513
20250821_202024_phrases_english_-1_48_1	phrases	english	48	1	0.2776	982.8053	618	92510	63	66.07857142857142	55513
20250821_202142_phrases_english_-1_48_2	phrases	english	48	2	0.2776	982.8053	618	92510	63	66.07857142857142	55513
20250821_202259_phrases_english_-1_48_3	phrases	english	48	3	0.2776	982.8053	618	92510	63	66.07857142857142	55513
20250821_202413_phrases_english_-1_48_4	phrases	english	48	4	0.2776	982.8053	618	92510	63	66.07857142857142	55513
20250821_202530_phrases_english_-1_48_5	phrases	english	48	5	0.2785	1028.8496	611	92907	56	66.36214285714286	55483
20250821_202647_phrases_english_-1_48_6	phrases	english	48	6	0.2822	1084.7522	602	93339	47	66.67071428571428	55518
20250821_202803_phrases_english_-1_48_7	phrases	english	48	7	0.2906	1161.4159	586	94404	31	67.43142857142857	55504
20250821_202916_phrases_english_-1_48_8	phrases	english	48	8	0.2976	1269.8407	571	97345	16	69.53214285714286	56013
20250821_203024_phrases_english_-1_48_9	phrases	english	48	9	0.2966	1309.9558	563	98696	8	70.49714285714286	56334
20250821_203132_phrases_english_-1_48_10	phrases	english	48	10	0.2943	1321.7080	557	99461	2	71.04357142857143	56596
20250821_203239_phrases_english_-1_48_11	phrases	english	48	11	0.2942	1321.7080	556	99507	1	71.07642857142856	56613
20250821_203347_phrases_english_-1_48_12	phrases	english	48	12	0.2946	1322.1681	555	99562	0	71.11571428571429	56633
20250821_203453_phrases_english_-1_48_13	phrases	english	48	13	0.2946	1322.1681	555	99562	0	71.11571428571429	56633
20250821_203559_phrases_english_-1_48_14	phrases	english	48	14	0.2946	1322.1681	555	99562	0	71.11571428571429	56633
20250821_203706_phrases_english_-1_48_15	phrases	english	48	15	0.2946	1322.1681	555	99562	0	71.11571428571429	56633
20250821_203811_phrases_english_-1_48_16	phrases	english	48	16	0.2946	1322.1681	555	99562	0	71.11571428571429	56633
20250821_203918_phrases_english_-1_48_17	phrases	english	48	17	0.2946	1322.1681	555	99562	0	71.11571428571429	56633
20250821_204023_phrases_english_-1_48_24	phrases	english	48	24	0.2946	1322.1681	555	99562	0	71.11571428571429	56633
20250821_204131_phrases_english_-1_48_48	phrases	english	48	48	0.2946	1322.1681	555	99562	0	71.11571428571429	56633
20250821_204237_duckdb_none_-1_0_0	duckdb	none	0	0	0.2753	6487.9558	7044	239151	0	170.82214285714286	120060
20250821_204309_phrases_none_-1_0_0	phrases	none	0	0	0.0993	933.6637	39156	138456	36189	98.89714285714285	116154
20250821_204450_phrases_none_-1_0_1	phrases	none	0	1	0.1054	1686.5221	36615	146196	33656	104.42571428571429	118449
20250821_204636_phrases_none_-1_0_2	phrases	none	0	2	0.1208	2962.3540	32862	161095	29874	115.06785714285714	113754
20250821_204825_phrases_none_-1_0_3	phrases	none	0	3	0.1412	3708.4336	29367	173800	26208	124.14285714285714	110264
20250821_205007_phrases_none_-1_0_4	phrases	none	0	4	0.1428	4640.7965	25669	184408	22135	131.72	107278
20250821_205141_phrases_none_-1_0_5	phrases	none	0	5	0.1673	5206.6460	21936	194966	18011	139.26142857142858	107632
20250821_205320_phrases_none_-1_0_6	phrases	none	0	6	0.1875	5698.3982	18408	204757	13949	146.255	108698
20250821_205451_phrases_none_-1_0_7	phrases	none	0	7	0.2226	6066.2389	15334	213775	10616	152.69642857142858	110874
20250821_205616_phrases_none_-1_0_8	phrases	none	0	8	0.2418	6397.2389	12779	223412	7754	159.58	113556
20250821_205721_phrases_none_-1_0_9	phrases	none	0	9	0.2621	6476.8142	10740	229264	5458	163.76	115465
20250821_205835_phrases_none_-1_0_10	phrases	none	0	10	0.2701	6503.2478	9304	233199	3679	166.57071428571427	117070
20250821_205947_phrases_none_-1_0_11	phrases	none	0	11	0.2698	6498.4513	8316	235477	2391	168.19785714285715	118117
20250821_210056_phrases_none_-1_0_12	phrases	none	0	12	0.2754	6498.5133	7705	237034	1514	169.31	118872
20250821_210204_phrases_none_-1_0_13	phrases	none	0	13	0.2795	6487.2301	7307	238009	881	170.00642857142856	119359
20250821_210304_phrases_none_-1_0_14	phrases	none	0	14	0.2753	6487.8850	7116	238526	491	170.37571428571428	119646
20250821_210401_phrases_none_-1_0_15	phrases	none	0	15	0.2754	6487.9115	7028	238831	283	170.59357142857144	119820
20250821_210504_phrases_none_-1_0_16	phrases	none	0	16	0.2752	6487.9558	6994	238997	142	170.71214285714285	119929
20250821_210600_phrases_none_-1_0_17	phrases	none	0	17	0.2752	6487.9558	7000	239107	44	170.79071428571427	120016
20250821_210659_phrases_none_-1_0_24	phrases	none	0	24	0.2753	6487.9558	7044	239151	0	170.82214285714286	120060
20250821_210750_phrases_none_-1_0_48	phrases	none	0	48	0.2753	6487.9558	7044	239151	0	170.82214285714286	120060
20250821_210843_phrases_none_-1_1_0	phrases	none	1	0	0.0993	933.6637	39156	138456	36189	98.89714285714285	116154
20250821_211025_phrases_none_-1_1_1	phrases	none	1	1	0.1054	1686.5221	36615	146196	33656	104.42571428571429	118449
20250821_211213_phrases_none_-1_1_2	phrases	none	1	2	0.1208	2962.3540	32862	161095	29874	115.06785714285714	113754
20250821_211402_phrases_none_-1_1_3	phrases	none	1	3	0.1412	3708.4336	29367	173800	26208	124.14285714285714	110264
20250821_211544_phrases_none_-1_1_4	phrases	none	1	4	0.1428	4640.7965	25669	184408	22135	131.72	107278
20250821_211720_phrases_none_-1_1_5	phrases	none	1	5	0.1673	5206.6460	21936	194966	18011	139.26142857142858	107632
20250821_211849_phrases_none_-1_1_6	phrases	none	1	6	0.1875	5698.3982	18408	204757	13949	146.255	108698
20250821_212018_phrases_none_-1_1_7	phrases	none	1	7	0.2226	6066.2389	15334	213775	10616	152.69642857142858	110874
20250821_212141_phrases_none_-1_1_8	phrases	none	1	8	0.2418	6397.2389	12779	223412	7754	159.58	113556
20250821_212300_phrases_none_-1_1_9	phrases	none	1	9	0.2621	6476.8142	10740	229264	5458	163.76	115465
20250821_212402_phrases_none_-1_1_10	phrases	none	1	10	0.2701	6503.2478	9304	233199	3679	166.57071428571427	117070
20250821_212504_phrases_none_-1_1_11	phrases	none	1	11	0.2698	6498.4513	8316	235477	2391	168.19785714285715	118117
20250821_212610_phrases_none_-1_1_12	phrases	none	1	12	0.2754	6498.5133	7705	237034	1514	169.31	118872
20250821_212713_phrases_none_-1_1_13	phrases	none	1	13	0.2795	6487.2301	7307	238009	881	170.00642857142856	119359
20250821_212813_phrases_none_-1_1_14	phrases	none	1	14	0.2753	6487.8850	7116	238526	491	170.37571428571428	119646
20250821_212915_phrases_none_-1_1_15	phrases	none	1	15	0.2754	6487.9115	7028	238831	283	170.59357142857144	119820
20250821_213018_phrases_none_-1_1_16	phrases	none	1	16	0.2752	6487.9558	6994	238997	142	170.71214285714285	119929
20250821_213115_phrases_none_-1_1_17	phrases	none	1	17	0.2752	6487.9558	7000	239107	44	170.79071428571427	120016
20250821_213213_phrases_none_-1_1_24	phrases	none	1	24	0.2753	6487.9558	7044	239151	0	170.82214285714286	120060
20250821_213309_phrases_none_-1_1_48	phrases	none	1	48	0.2753	6487.9558	7044	239151	0	170.82214285714286	120060
20250821_213404_phrases_none_-1_2_0	phrases	none	2	0	0.1142	1689.3363	23364	162542	19103	116.10142857142857	131171
20250821_213514_phrases_none_-1_2_1	phrases	none	2	1	0.1109	2061.0088	21484	168916	17216	120.65428571428572	131354
20250821_213621_phrases_none_-1_2_2	phrases	none	2	2	0.1306	3241.8407	18673	181497	14424	129.6407142857143	124656
20250821_213728_phrases_none_-1_2_3	phrases	none	2	3	0.1518	4020.8230	15799	192568	11537	137.54857142857142	119610
20250821_213839_phrases_none_-1_2_4	phrases	none	2	4	0.1614	4932.0531	13265	203089	8938	145.06357142857144	117056
20250821_213948_phrases_none_-1_2_5	phrases	none	2	5	0.1822	5533.2743	11084	212808	6695	152.00571428571428	117582
20250821_214052_phrases_none_-1_2_6	phrases	none	2	6	0.1919	6038.7434	9265	221388	4794	158.1342857142857	118352
20250821_214155_phrases_none_-1_2_7	phrases	none	2	7	0.2323	6334.9292	7919	228833	3427	163.45214285714286	119717
20250821_214253_phrases_none_-1_2_8	phrases	none	2	8	0.2567	6628.0796	6821	236944	2307	169.24571428571429	121637
20250821_214352_phrases_none_-1_2_9	phrases	none	2	9	0.2649	6700.9558	6007	241413	1465	172.43785714285715	122704
20250821_214452_phrases_none_-1_2_10	phrases	none	2	10	0.2739	6733.3009	5508	244141	925	174.38642857142858	123591
20250821_214552_phrases_none_-1_2_11	phrases	none	2	11	0.2746	6725.9558	5142	245542	540	175.38714285714286	124096
20250821_214652_phrases_none_-1_2_12	phrases	none	2	12	0.2788	6715.1327	4955	246452	319	176.03714285714287	124416
20250821_214748_phrases_none_-1_2_13	phrases	none	2	13	0.2829	6693.3628	4813	246970	155	176.40714285714284	124604
20250821_214844_phrases_none_-1_2_14	phrases	none	2	14	0.2790	6693.4690	4762	247174	86	176.55285714285714	124679
20250821_214940_phrases_none_-1_2_15	phrases	none	2	15	0.2789	6693.3451	4728	247324	35	176.66	124731
20250821_215036_phrases_none_-1_2_16	phrases	none	2	16	0.2789	6693.3628	4719	247372	13	176.6942857142857	124752
20250821_215129_phrases_none_-1_2_17	phrases	none	2	17	0.2789	6693.3628	4720	247398	0	176.71285714285713	124765
20250821_215223_phrases_none_-1_2_24	phrases	none	2	24	0.2789	6693.3628	4720	247398	0	176.71285714285713	124765
20250821_215314_phrases_none_-1_2_48	phrases	none	2	48	0.2789	6693.3628	4720	247398	0	176.71285714285713	124765
20250821_215408_phrases_none_-1_4_0	phrases	none	4	0	0.1439	2589.5133	12382	188395	9140	134.56785714285715	138261
20250821_215459_phrases_none_-1_4_1	phrases	none	4	1	0.1484	2828.5841	11297	192252	8053	137.32285714285715	137005
20250821_215555_phrases_none_-1_4_2	phrases	none	4	2	0.1568	3907.4336	9670	203157	6432	145.11214285714286	129190
20250821_215651_phrases_none_-1_4_3	phrases	none	4	3	0.1730	4580.4071	8084	213332	4846	152.38	124243
20250821_215742_phrases_none_-1_4_4	phrases	none	4	4	0.1805	5516.0973	6782	224561	3533	160.4007142857143	122890
20250821_215838_phrases_none_-1_4_5	phrases	none	4	5	0.1912	6067.0088	5821	232789	2560	166.27785714285713	122981
20250821_215932_phrases_none_-1_4_6	phrases	none	4	6	0.2011	6512.8761	5027	239895	1753	171.35357142857143	123552
20250821_220027_phrases_none_-1_4_7	phrases	none	4	7	0.2402	6768.6903	4456	246070	1174	175.7642857142857	124560
20250821_220125_phrases_none_-1_4_8	phrases	none	4	8	0.2658	7067.3009	4029	253029	745	180.735	126124
20250821_220220_phrases_none_-1_4_9	phrases	none	4	9	0.2700	7128.2832	3740	256538	454	183.24142857142857	126990
20250821_220316_phrases_none_-1_4_10	phrases	none	4	10	0.2798	7158.0088	3562	258648	271	184.74857142857144	127703
20250821_220409_phrases_none_-1_4_11	phrases	none	4	11	0.2828	7162.8761	3452	259500	155	185.35714285714286	128044
20250821_220501_phrases_none_-1_4_12	phrases	none	4	12	0.2815	7164.0885	3381	260125	78	185.80357142857142	128286
20250821_220554_phrases_none_-1_4_13	phrases	none	4	13	0.2844	7127.4690	3339	260403	34	186.00214285714284	128399
20250821_220645_phrases_none_-1_4_14	phrases	none	4	14	0.2805	7127.3717	3322	260507	14	186.07642857142858	128447
20250821_220737_phrases_none_-1_4_15	phrases	none	4	15	0.2805	7127.3717	3314	260568	2	186.12	128467
20250821_220829_phrases_none_-1_4_16	phrases	none	4	16	0.2806	7127.3717	3313	260575	0	186.125	128467
20250821_220918_phrases_none_-1_4_17	phrases	none	4	17	0.2806	7127.3717	3313	260575	0	186.125	128467
20250821_221009_phrases_none_-1_4_24	phrases	none	4	24	0.2806	7127.3717	3313	260575	0	186.125	128467
20250821_221058_phrases_none_-1_4_48	phrases	none	4	48	0.2806	7127.3717	3313	260575	0	186.125	128467
20250821_221147_phrases_none_-1_5_0	phrases	none	5	0	0.1451	3096.1858	10033	198152	7131	141.53714285714287	139674
20250821_221239_phrases_none_-1_5_1	phrases	none	5	1	0.1504	3379.5044	9173	201501	6271	143.92928571428573	137771
20250821_221332_phrases_none_-1_5_2	phrases	none	5	2	0.1650	4328.6549	7844	212870	4947	152.05	130897
20250821_221426_phrases_none_-1_5_3	phrases	none	5	3	0.1841	4845.6283	6592	222558	3694	158.97	126061
20250821_221518_phrases_none_-1_5_4	phrases	none	5	4	0.1914	5670.2566	5532	233443	2630	166.745	124654
20250821_221611_phrases_none_-1_5_5	phrases	none	5	5	0.1988	6247.1150	4792	241122	1886	172.23	124557
20250821_221703_phrases_none_-1_5_6	phrases	none	5	6	0.2099	6689.6018	4194	247778	1278	176.9842857142857	125103
20250821_221754_phrases_none_-1_5_7	phrases	none	5	7	0.2441	6986.4071	3767	253550	847	181.10714285714286	126007
20250821_221849_phrases_none_-1_5_8	phrases	none	5	8	0.2659	7282.1593	3440	260253	519	185.895	127535
20250821_221944_phrases_none_-1_5_9	phrases	none	5	9	0.2710	7347.1858	3235	263519	314	188.22785714285715	128348
20250821_222038_phrases_none_-1_5_10	phrases	none	5	10	0.2806	7374.3274	3107	265465	183	189.61785714285713	129025
20250821_222131_phrases_none_-1_5_11	phrases	none	5	11	0.2840	7378.8496	3034	266187	106	190.13357142857143	129317
20250821_222225_phrases_none_-1_5_12	phrases	none	5	12	0.2848	7380.1150	2983	266726	53	190.51857142857142	129538
20250821_222318_phrases_none_-1_5_13	phrases	none	5	13	0.2877	7339.9204	2955	266950	23	190.67857142857142	129634
20250821_222410_phrases_none_-1_5_14	phrases	none	5	14	0.2852	7339.9381	2944	267029	10	190.735	129667
20250821_222502_phrases_none_-1_5_15	phrases	none	5	15	0.2852	7339.9381	2938	267077	1	190.7692857142857	129682
20250821_222553_phrases_none_-1_5_16	phrases	none	5	16	0.2852	7339.9381	2937	267080	0	190.77142857142857	129681
20250821_222643_phrases_none_-1_5_17	phrases	none	5	17	0.2852	7339.9381	2937	267080	0	190.77142857142857	129681
20250821_222732_phrases_none_-1_5_24	phrases	none	5	24	0.2852	7339.9381	2937	267080	0	190.77142857142857	129681
20250821_222821_phrases_none_-1_5_48	phrases	none	5	48	0.2852	7339.9381	2937	267080	0	190.77142857142857	129681
20250821_222910_phrases_none_-1_6_0	phrases	none	6	0	0.1602	3407.9027	8496	206373	5846	147.40928571428572	140794
20250821_223003_phrases_none_-1_6_1	phrases	none	6	1	0.1701	3740.1593	7803	209918	5153	149.94142857142856	139040
20250821_223056_phrases_none_-1_6_2	phrases	none	6	2	0.1801	4640.5752	6703	221314	4055	158.08142857142857	132215
20250821_223150_phrases_none_-1_6_3	phrases	none	6	3	0.2053	5126.7434	5651	230553	3004	164.6807142857143	127425
20250821_223241_phrases_none_-1_6_4	phrases	none	6	4	0.2031	5929.0885	4772	241044	2121	172.1742857142857	126028
20250821_223336_phrases_none_-1_6_5	phrases	none	6	5	0.2081	6509.4336	4179	248276	1526	177.34	125864
20250821_223430_phrases_none_-1_6_6	phrases	none	6	6	0.2201	6930.7788	3683	254618	1024	181.87	126320
20250821_223525_phrases_none_-1_6_7	phrases	none	6	7	0.2504	7214.2832	3327	260186	666	185.84714285714287	127204
20250821_223618_phrases_none_-1_6_8	phrases	none	6	8	0.2719	7503.8053	3066	266658	405	190.47	128655
20250821_223714_phrases_none_-1_6_9	phrases	none	6	9	0.2718	7568.4779	2905	269749	244	192.67785714285714	129428
20250821_223810_phrases_none_-1_6_10	phrases	none	6	10	0.2763	7594.8673	2796	271612	132	194.00857142857143	130067
20250821_223903_phrases_none_-1_6_11	phrases	none	6	11	0.2793	7599.2920	2738	272274	72	194.48142857142858	130349
20250821_223958_phrases_none_-1_6_12	phrases	none	6	12	0.2803	7600.7965	2698	272764	30	194.83142857142857	130558
20250821_224051_phrases_none_-1_6_13	phrases	none	6	13	0.2834	7556.8407	2679	272950	9	194.96428571428572	130646
20250821_224143_phrases_none_-1_6_14	phrases	none	6	14	0.2833	7556.8407	2675	272993	4	194.995	130667
20250821_224235_phrases_none_-1_6_15	phrases	none	6	15	0.2833	7556.8407	2672	273020	0	195.0142857142857	130670
20250821_224324_phrases_none_-1_6_16	phrases	none	6	16	0.2833	7556.8407	2672	273020	0	195.0142857142857	130670
20250821_224414_phrases_none_-1_6_17	phrases	none	6	17	0.2833	7556.8407	2672	273020	0	195.0142857142857	130670
20250821_224504_phrases_none_-1_6_24	phrases	none	6	24	0.2833	7556.8407	2672	273020	0	195.0142857142857	130670
20250821_224554_phrases_none_-1_6_48	phrases	none	6	48	0.2833	7556.8407	2672	273020	0	195.0142857142857	130670
20250821_224643_phrases_none_-1_7_0	phrases	none	7	0	0.1656	3610.5664	7375	213585	4929	152.56071428571428	141494
20250821_224736_phrases_none_-1_7_1	phrases	none	7	1	0.1736	3926.2035	6780	216508	4334	154.64857142857142	139499
20250821_224828_phrases_none_-1_7_2	phrases	none	7	2	0.1850	4819.0265	5847	227404	3403	162.43142857142857	132535
20250821_224922_phrases_none_-1_7_3	phrases	none	7	3	0.2044	5452.8053	4941	237710	2497	169.79285714285714	128417
20250821_225012_phrases_none_-1_7_4	phrases	none	7	4	0.2084	6236.8496	4201	247808	1755	177.00571428571428	127055
20250821_225105_phrases_none_-1_7_5	phrases	none	7	5	0.2149	6806.0885	3692	254793	1245	181.995	126840
20250821_225159_phrases_none_-1_7_6	phrases	none	7	6	0.2220	7202.2832	3282	260774	830	186.26714285714286	127217
20250821_225254_phrases_none_-1_7_7	phrases	none	7	7	0.2495	7481.6549	2990	266094	537	190.06714285714287	128021
20250821_225349_phrases_none_-1_7_8	phrases	none	7	8	0.2725	7768.3451	2769	272417	316	194.58357142857142	129446
20250821_225445_phrases_none_-1_7_9	phrases	none	7	9	0.2719	7832.9204	2636	275372	183	196.6942857142857	130197
20250821_225541_phrases_none_-1_7_10	phrases	none	7	10	0.2775	7858.6726	2550	277111	96	197.93642857142856	130797
20250821_225632_phrases_none_-1_7_11	phrases	none	7	11	0.2820	7862.8230	2508	277686	52	198.34714285714287	131056
20250821_225724_phrases_none_-1_7_12	phrases	none	7	12	0.2840	7864.1504	2478	278119	21	198.65642857142856	131243
20250821_225816_phrases_none_-1_7_13	phrases	none	7	13	0.2862	7817.7434	2463	278283	5	198.77357142857142	131322
20250821_225907_phrases_none_-1_7_14	phrases	none	7	14	0.2861	7817.7434	2461	278314	2	198.7957142857143	131340
20250821_225958_phrases_none_-1_7_15	phrases	none	7	15	0.2861	7817.7434	2459	278329	0	198.80642857142857	131341
20250821_230049_phrases_none_-1_7_16	phrases	none	7	16	0.2861	7817.7434	2459	278329	0	198.80642857142857	131341
20250821_230140_phrases_none_-1_7_17	phrases	none	7	17	0.2861	7817.7434	2459	278329	0	198.80642857142857	131341
20250821_230229_phrases_none_-1_7_24	phrases	none	7	24	0.2861	7817.7434	2459	278329	0	198.80642857142857	131341
20250821_230319_phrases_none_-1_7_48	phrases	none	7	48	0.2861	7817.7434	2459	278329	0	198.80642857142857	131341
20250821_230408_phrases_none_-1_8_0	phrases	none	8	0	0.1659	3906.2035	6529	220276	4267	157.34	141465
20250821_230459_phrases_none_-1_8_1	phrases	none	8	1	0.1731	4203.8673	6030	222849	3768	159.17785714285714	139509
20250821_230547_phrases_none_-1_8_2	phrases	none	8	2	0.1909	5124.4956	5229	234827	2968	167.73357142857142	133023
20250821_230636_phrases_none_-1_8_3	phrases	none	8	3	0.2066	5715.2301	4435	244766	2174	174.83285714285714	128979
20250821_230727_phrases_none_-1_8_4	phrases	none	8	4	0.2116	6495.6106	3785	254655	1523	181.89642857142857	127665
20250821_230819_phrases_none_-1_8_5	phrases	none	8	5	0.2167	7061.1504	3346	261315	1083	186.65357142857144	127415
20250821_230911_phrases_none_-1_8_6	phrases	none	8	6	0.2237	7467.0442	2985	267072	717	190.7657142857143	127750
20250821_231004_phrases_none_-1_8_7	phrases	none	8	7	0.2449	7731.5221	2731	272174	463	194.41	128489
20250821_231056_phrases_none_-1_8_8	phrases	none	8	8	0.2735	8017.7788	2537	278374	269	198.83857142857144	129892
20250821_231150_phrases_none_-1_8_9	phrases	none	8	9	0.2749	8081.8938	2418	281275	150	200.91071428571428	130620
20250821_231242_phrases_none_-1_8_10	phrases	none	8	10	0.2772	8107.4867	2344	282938	75	202.09857142857143	131194
20250821_231337_phrases_none_-1_8_11	phrases	none	8	11	0.2805	8111.8142	2309	283471	39	202.4792857142857	131443
20250821_231430_phrases_none_-1_8_12	phrases	none	8	12	0.2816	8113.0973	2284	283871	13	202.765	131609
20250822_135137_phrases_none_-1_8_13	phrases	none	8	13	0.2839	8063.6637	2275	283999	3	202.85642857142858	131664
20250822_135236_phrases_none_-1_8_14	phrases	none	8	14	0.2839	8063.6637	2273	284030	0	202.87857142857143	131682
20250822_135326_phrases_none_-1_8_15	phrases	none	8	15	0.2839	8063.6637	2273	284030	0	202.87857142857143	131682
20250822_135414_phrases_none_-1_8_16	phrases	none	8	16	0.2839	8063.6637	2273	284030	0	202.87857142857143	131682
20250822_135505_phrases_none_-1_8_17	phrases	none	8	17	0.2839	8063.6637	2273	284030	0	202.87857142857143	131682
20250822_135553_phrases_none_-1_8_24	phrases	none	8	24	0.2839	8063.6637	2273	284030	0	202.87857142857143	131682
20250822_135643_phrases_none_-1_8_48	phrases	none	8	48	0.2839	8063.6637	2273	284030	0	202.87857142857143	131682
20250822_135734_phrases_none_-1_9_0	phrases	none	9	0	0.1721	4386.0531	5824	227434	3711	162.45285714285714	142163
20250822_135822_phrases_none_-1_9_1	phrases	none	9	1	0.1802	4570.4867	5384	229949	3271	164.24928571428572	140165
20250822_135914_phrases_none_-1_9_2	phrases	none	9	2	0.1988	5483.9735	4676	241572	2565	172.55142857142857	133520
20250822_140006_phrases_none_-1_9_3	phrases	none	9	3	0.2127	5999.1947	3987	251542	1876	179.67285714285714	129753
20250822_140101_phrases_none_-1_9_4	phrases	none	9	4	0.2162	6750.0177	3403	261174	1291	186.55285714285714	128432
20250822_140156_phrases_none_-1_9_5	phrases	none	9	5	0.2219	7304.9027	3018	267606	906	191.14714285714285	128162
20250822_140253_phrases_none_-1_9_6	phrases	none	9	6	0.2282	7704.6372	2729	273019	613	195.01357142857142	128423
20250822_140347_phrases_none_-1_9_7	phrases	none	9	7	0.2483	7957.7965	2504	277959	388	198.54214285714286	129108
20250822_140440_phrases_none_-1_9_8	phrases	none	9	8	0.2714	8243.4336	2336	284007	220	202.86214285714286	130474
20250822_140534_phrases_none_-1_9_9	phrases	none	9	9	0.2740	8306.6637	2242	286741	126	204.815	131156
20250822_140627_phrases_none_-1_9_10	phrases	none	9	10	0.2794	8332.0177	2181	288318	64	205.94142857142856	131709
20250822_140719_phrases_none_-1_9_11	phrases	none	9	11	0.2831	8336.0531	2150	288817	33	206.29785714285714	131931
20250822_140812_phrases_none_-1_9_12	phrases	none	9	12	0.2836	8337.3982	2130	289182	12	206.55857142857144	132086
20250822_140904_phrases_none_-1_9_13	phrases	none	9	13	0.2860	8285.9646	2122	289303	3	206.645	132139
20250823_142151_phrases_none_-1_9_14	phrases	none	9	14	0.2859	8285.9646	2120	289334	0	206.66714285714286	132157
20250823_142257_phrases_none_-1_9_15	phrases	none	9	15	0.2859	8285.9646	2120	289334	0	206.66714285714286	132157
