RUN_ID,MODE,STOPWORDS,MIN_FREQ,MIN_PMI,MAP,POSTINGS_COST,DICT_SIZE,TERMS_SIZE,NGRAMS,AVGDL,SUMDF,p_value_map,p_value_cip,p_MAP <0.05,p_CiP < 0.05
20250821_181857_phrases_english_-1_8_9,phrases,english,8,9,0.2703,1243.8571,2098,122819,124,87.7278571428572,75917,0.762036219529244,0.156066301993767,FALSE,FALSE
20250821_182001_phrases_english_-1_8_10,phrases,english,8,10,0.2744,1270.6964,2041,124179,66,88.6992857142857,76350,0.227626157110047,0.704379315424892,FALSE,FALSE
20250821_182107_phrases_english_-1_8_11,phrases,english,8,11,0.2764,1273.4911,2011,124630,36,89.0214285714286,76527,0.154815785034429,0.704379315424892,FALSE,FALSE
20250821_182212_phrases_english_-1_8_12,phrases,english,8,12,0.2772,1274.3036,1989,124960,13,89.2571428571429,76647,0.0543905582770882,0.704379315424892,FALSE,FALSE
20250821_182315_phrases_english_-1_8_13,phrases,english,8,13,0.2797,1274.3929,1980,125093,3,89.3521428571429,76703,0.024990736592598,0.569220227803576,TRUE,FALSE
20250821_182419_phrases_english_-1_8_14,phrases,english,8,14,0.2797,1274.3929,1978,125124,0,89.3742857142857,76721,0.024990736592598,0.569220227803576,TRUE,FALSE
20250821_182522_phrases_english_-1_8_15,phrases,english,8,15,0.2797,1274.3929,1978,125124,0,89.3742857142857,76721,0.024990736592598,0.569220227803576,TRUE,FALSE
20250821_182622_phrases_english_-1_8_16,phrases,english,8,16,0.2797,1274.3929,1978,125124,0,89.3742857142857,76721,0.024990736592598,0.569220227803576,TRUE,FALSE
20250821_182724_phrases_english_-1_8_17,phrases,english,8,17,0.2797,1274.3929,1978,125124,0,89.3742857142857,76721,0.024990736592598,0.569220227803576,TRUE,FALSE
20250821_182826_phrases_english_-1_8_24,phrases,english,8,24,0.2797,1274.3929,1978,125124,0,89.3742857142857,76721,0.024990736592598,0.569220227803576,TRUE,FALSE
20250821_182929_phrases_english_-1_8_48,phrases,english,8,48,0.2797,1274.3929,1978,125124,0,89.3742857142857,76721,0.024990736592598,0.569220227803576,TRUE,FALSE
20250821_183032_phrases_english_-1_9_0,phrases,english,9,0,0.2269,641.2946,2586,108956,760,77.8257142857143,73877,0.00184012404687335,1.49301545011961E-023,TRUE,TRUE
20250821_183140_phrases_english_-1_9_1,phrases,english,9,1,0.2268,648.4286,2584,108956,758,77.8257142857143,73814,0.000923157995803355,1.49301545011961E-023,TRUE,TRUE
20250821_183247_phrases_english_-1_9_2,phrases,english,9,2,0.227,650.0982,2572,109008,746,77.8628571428571,73713,0.000923157995803355,1.49301545011961E-023,TRUE,TRUE
20250821_183354_phrases_english_-1_9_3,phrases,english,9,3,0.2274,663.6696,2546,109180,720,77.9857142857143,73670,0.00651776463127895,1.49301545011961E-023,TRUE,TRUE
20250821_183457_phrases_english_-1_9_4,phrases,english,9,4,0.2313,715.7321,2482,109843,656,78.4592857142857,73615,0.0147794105170384,1.49301545011961E-023,TRUE,TRUE
20250821_183604_phrases_english_-1_9_5,phrases,english,9,5,0.236,821.6964,2392,111075,566,79.3392857142857,73618,0.00601608151524933,2.41137284795417E-020,TRUE,TRUE
20250821_183708_phrases_english_-1_9_6,phrases,english,9,6,0.2436,928.0536,2263,112722,437,80.5157142857143,73737,0.078485027339018,2.41137284795417E-020,FALSE,TRUE
20250821_183815_phrases_english_-1_9_7,phrases,english,9,7,0.2527,1019.5,2134,115185,308,82.275,73839,0.324478780288065,1.07559596722483E-016,FALSE,TRUE
20250821_183919_phrases_english_-1_9_8,phrases,english,9,8,0.2595,1185.0804,2007,119663,181,85.4735714285714,74601,1,0.00000945104578240805,FALSE,TRUE
20250821_184024_phrases_english_-1_9_9,phrases,english,9,9,0.2677,1255.5089,1930,122062,104,87.1871428571429,75124,0.546713483598813,0.254605123093794,FALSE,FALSE
20250821_184129_phrases_english_-1_9_10,phrases,english,9,10,0.2725,1281.9821,1885,123339,58,88.0992857142857,75539,0.129292583953573,0.569220227803576,FALSE,FALSE
20250821_184233_phrases_english_-1_9_11,phrases,english,9,11,0.2747,1284.6875,1858,123770,31,88.4071428571429,75702,0.154815785034429,0.569220227803576,FALSE,FALSE
20250821_184338_phrases_english_-1_9_12,phrases,english,9,12,0.2745,1285.5,1840,124073,12,88.6235714285714,75818,0.107351586533189,0.569220227803576,FALSE,FALSE
20250821_184440_phrases_english_-1_9_13,phrases,english,9,13,0.2771,1285.5893,1832,124199,3,88.7135714285714,75872,0.0699005736949463,0.447806132143748,FALSE,FALSE
20250821_184542_phrases_english_-1_9_14,phrases,english,9,14,0.2771,1285.5893,1830,124230,0,88.7357142857143,75890,0.0699005736949463,0.447806132143748,FALSE,FALSE
20250821_184643_phrases_english_-1_9_15,phrases,english,9,15,0.2771,1285.5893,1830,124230,0,88.7357142857143,75890,0.0699005736949463,0.447806132143748,FALSE,FALSE
20250821_184744_phrases_english_-1_9_16,phrases,english,9,16,0.2771,1285.5893,1830,124230,0,88.7357142857143,75890,0.0699005736949463,0.447806132143748,FALSE,FALSE
20250821_184846_phrases_english_-1_9_17,phrases,english,9,17,0.2771,1285.5893,1830,124230,0,88.7357142857143,75890,0.0699005736949463,0.447806132143748,FALSE,FALSE
20250821_184947_phrases_english_-1_9_24,phrases,english,9,24,0.2771,1285.5893,1830,124230,0,88.7357142857143,75890,0.0699005736949463,0.447806132143748,FALSE,FALSE
20250821_185048_phrases_english_-1_9_48,phrases,english,9,48,0.2771,1285.5893,1830,124230,0,88.7357142857143,75890,0.0699005736949463,0.447806132143748,FALSE,FALSE
20250821_185148_phrases_english_-1_10_0,phrases,english,10,0,0.2302,648.375,2384,108086,665,77.2042857142857,72858,0.00651776463127895,2.48255027614838E-027,TRUE,TRUE
20250821_185253_phrases_english_-1_10_1,phrases,english,10,1,0.2301,655.5446,2382,108086,663,77.2042857142857,72793,0.00352927203568649,2.48255027614838E-027,TRUE,TRUE
20250821_185400_phrases_english_-1_10_2,phrases,english,10,2,0.2303,656.8393,2375,108129,656,77.235,72741,0.00184012404687335,2.48255027614838E-027,TRUE,TRUE
20250821_185504_phrases_english_-1_10_3,phrases,english,10,3,0.2314,670.2857,2352,108284,633,77.3457142857143,72700,0.00352927203568649,2.48255027614838E-027,TRUE,TRUE
20250821_185610_phrases_english_-1_10_4,phrases,english,10,4,0.2343,721.8661,2298,108895,579,77.7821428571429,72637,0.0644635919894938,2.48255027614838E-027,FALSE,TRUE
20250821_185716_phrases_english_-1_10_5,phrases,english,10,5,0.2383,825.375,2220,110076,501,78.6257142857143,72645,0.03130178457554,1.49301545011961E-023,TRUE,TRUE
20250821_185821_phrases_english_-1_10_6,phrases,english,10,6,0.2463,926.5446,2108,111644,389,79.7457142857143,72756,0.241431717565178,1.49301545011961E-023,FALSE,TRUE
20250821_185928_phrases_english_-1_10_7,phrases,english,10,7,0.253,1015.5446,1992,114024,273,81.4457142857143,72840,0.492645066486504,4.39665868145079E-020,FALSE,TRUE
20250821_190034_phrases_english_-1_10_8,phrases,english,10,8,0.2621,1178.5446,1878,118417,159,84.5835714285714,73574,0.766604261251852,0.0000000830991684502899,FALSE,TRUE
20250821_190141_phrases_english_-1_10_9,phrases,english,10,9,0.2723,1249.2143,1810,120744,91,86.2457142857143,74083,0.687885343579692,0.104613058111267,FALSE,FALSE
20250821_190246_phrases_english_-1_10_10,phrases,english,10,10,0.2749,1275.4911,1770,121970,51,87.1214285714286,74476,0.227626157110047,1,FALSE,FALSE
20250821_190350_phrases_english_-1_10_11,phrases,english,10,11,0.2757,1278.1875,1744,122397,25,87.4264285714286,74639,0.222877654583376,1,FALSE,FALSE
20250821_190454_phrases_english_-1_10_12,phrases,english,10,12,0.2762,1279,1726,122699,7,87.6421428571429,74751,0.154815785034429,1,FALSE,FALSE
20250821_190557_phrases_english_-1_10_13,phrases,english,10,13,0.2786,1279.1518,1721,122801,1,87.715,74797,0.0670517953528909,1,FALSE,FALSE
20250821_190658_phrases_english_-1_10_14,phrases,english,10,14,0.2786,1279.1518,1720,122814,0,87.7242857142857,74805,0.0670517953528909,1,FALSE,FALSE
20250821_190800_phrases_english_-1_10_15,phrases,english,10,15,0.2786,1279.1518,1720,122814,0,87.7242857142857,74805,0.0670517953528909,1,FALSE,FALSE
20250821_190901_phrases_english_-1_10_16,phrases,english,10,16,0.2786,1279.1518,1720,122814,0,87.7242857142857,74805,0.0670517953528909,1,FALSE,FALSE
20250821_191001_phrases_english_-1_10_17,phrases,english,10,17,0.2786,1279.1518,1720,122814,0,87.7242857142857,74805,0.0670517953528909,1,FALSE,FALSE
20250821_191102_phrases_english_-1_10_24,phrases,english,10,24,0.2786,1279.1518,1720,122814,0,87.7242857142857,74805,0.0670517953528909,1,FALSE,FALSE
20250821_191204_phrases_english_-1_10_48,phrases,english,10,48,0.2786,1279.1518,1720,122814,0,87.7242857142857,74805,0.0670517953528909,1,FALSE,FALSE
20250821_191305_phrases_english_-1_11_0,phrases,english,11,0,0.2339,662.1786,2199,107573,569,76.8378571428572,72070,0.0108179056258186,9.02294327085531E-029,TRUE,TRUE
20250821_191412_phrases_english_-1_11_1,phrases,english,11,1,0.2338,670,2197,107573,567,76.8378571428572,72004,0.00322098986879853,9.02294327085531E-029,TRUE,TRUE
20250821_191518_phrases_english_-1_11_2,phrases,english,11,2,0.2339,671.4375,2191,107616,561,76.8685714285714,71976,0.00322098986879853,9.02294327085531E-029,TRUE,TRUE
20250821_191623_phrases_english_-1_11_3,phrases,english,11,3,0.2344,678.8214,2173,107741,543,76.9578571428571,71932,0.0108179056258186,9.02294327085531E-029,TRUE,TRUE
20250821_191730_phrases_english_-1_11_4,phrases,english,11,4,0.2367,730.1696,2128,108308,498,77.3628571428571,71872,0.0236456357497681,9.02294327085531E-029,TRUE,TRUE
20250821_191837_phrases_english_-1_11_5,phrases,english,11,5,0.2421,833.1964,2065,109381,435,78.1292857142857,71865,0.0482336521709969,9.7567866938747E-025,TRUE,TRUE
20250821_191942_phrases_english_-1_11_6,phrases,english,11,6,0.2484,925.9375,1971,110817,341,79.155,71977,0.202173106096175,9.7567866938747E-025,FALSE,TRUE
20250821_192050_phrases_english_-1_11_7,phrases,english,11,7,0.2568,1012.9286,1868,113100,238,80.7857142857143,72052,0.696467662991676,7.36979304220675E-019,FALSE,TRUE
20250821_192157_phrases_english_-1_11_8,phrases,english,11,8,0.2634,1171.8304,1769,117377,139,83.8407142857143,72755,0.550708913598272,0.0000000830991684502899,FALSE,TRUE
20250821_192305_phrases_english_-1_11_9,phrases,english,11,9,0.2729,1241.5,1709,119653,79,85.4664285714286,73262,0.314879891037623,0.0447620941569734,FALSE,TRUE
20250821_192411_phrases_english_-1_11_10,phrases,english,11,10,0.276,1268.0446,1675,120836,45,86.3114285714286,73640,0.0265251068483944,0.775002982830625,TRUE,FALSE
20250821_192514_phrases_english_-1_11_11,phrases,english,11,11,0.2786,1270.6607,1651,121253,21,86.6092857142857,73802,0.0196901847998468,0.775002982830625,TRUE,FALSE
20250821_192619_phrases_english_-1_11_12,phrases,english,11,12,0.2787,1271.4464,1636,121524,6,86.8028571428572,73896,0.0196901847998468,0.775002982830625,TRUE,FALSE
20250821_192722_phrases_english_-1_11_13,phrases,english,11,13,0.2811,1271.5982,1632,121616,1,86.8685714285714,73940,0.0196901847998468,0.849550187314453,TRUE,FALSE
20250821_192826_phrases_english_-1_11_14,phrases,english,11,14,0.2811,1271.5982,1631,121629,0,86.8778571428571,73948,0.0196901847998468,0.849550187314453,TRUE,FALSE
20250821_192926_phrases_english_-1_11_15,phrases,english,11,15,0.2811,1271.5982,1631,121629,0,86.8778571428571,73948,0.0196901847998468,0.849550187314453,TRUE,FALSE
20250821_193028_phrases_english_-1_11_16,phrases,english,11,16,0.2811,1271.5982,1631,121629,0,86.8778571428571,73948,0.0196901847998468,0.849550187314453,TRUE,FALSE
20250821_193130_phrases_english_-1_11_17,phrases,english,11,17,0.2811,1271.5982,1631,121629,0,86.8778571428571,73948,0.0196901847998468,0.849550187314453,TRUE,FALSE
20250821_193231_phrases_english_-1_11_24,phrases,english,11,24,0.2811,1271.5982,1631,121629,0,86.8778571428571,73948,0.0196901847998468,0.849550187314453,TRUE,FALSE
20250821_193332_phrases_english_-1_11_48,phrases,english,11,48,0.2811,1271.5982,1631,121629,0,86.8778571428571,73948,0.0196901847998468,0.849550187314453,TRUE,FALSE
20250821_193434_phrases_english_-1_16_0,phrases,english,16,0,0.248,732.7054,1636,105876,341,75.6257142857143,69335,0.0296822146316267,5.41566804944486E-026,TRUE,TRUE
20250821_193542_phrases_english_-1_16_1,phrases,english,16,1,0.248,739.0089,1635,105876,340,75.6257142857143,69280,0.0296822146316267,5.41566804944486E-026,TRUE,TRUE
20250821_193650_phrases_english_-1_16_2,phrases,english,16,2,0.2485,740.4821,1632,105914,337,75.6528571428571,69255,0.0296822146316267,5.41566804944486E-026,TRUE,TRUE
20250821_193800_phrases_english_-1_16_3,phrases,english,16,3,0.2485,743.2768,1626,105979,331,75.6992857142857,69229,0.0296822146316267,5.41566804944486E-026,TRUE,TRUE
20250821_193906_phrases_english_-1_16_4,phrases,english,16,4,0.2518,791.1518,1601,106384,306,75.9885714285714,69176,0.0756191075862578,1.03523929899432E-025,FALSE,TRUE
20250821_194014_phrases_english_-1_16_5,phrases,english,16,5,0.2551,879.8393,1561,107293,266,76.6378571428571,69150,0.197789863068083,4.26087014457546E-021,FALSE,TRUE
20250821_194123_phrases_english_-1_16_6,phrases,english,16,6,0.2578,964.8036,1510,108396,215,77.4257142857143,69226,0.236901877780293,4.39665868145079E-020,FALSE,TRUE
20250821_194231_phrases_english_-1_16_7,phrases,english,16,7,0.2635,1041.9821,1444,110382,149,78.8442857142857,69303,0.693685965024484,0.000000000000072372271294762,FALSE,TRUE
20250821_194338_phrases_english_-1_16_8,phrases,english,16,8,0.2672,1194.4018,1376,114387,81,81.705,69972,0.167444334412058,0.00000201837876822427,FALSE,TRUE
20250821_194444_phrases_english_-1_16_9,phrases,english,16,9,0.2727,1261.9554,1338,116428,43,83.1628571428572,70454,0.554601066664873,0.0447620941569734,FALSE,TRUE
20250821_194552_phrases_english_-1_16_10,phrases,english,16,10,0.2756,1286.9911,1315,117488,20,83.92,70823,0.232300464284739,0.849550187314453,FALSE,FALSE
20250821_194658_phrases_english_-1_16_11,phrases,english,16,11,0.2787,1289.0536,1303,117767,8,84.1192857142857,70932,0.163279261851428,0.849550187314453,FALSE,FALSE
20250821_194805_phrases_english_-1_16_12,phrases,english,16,12,0.279,1289.3661,1297,117934,2,84.2385714285714,70985,0.163279261851428,0.849550187314453,FALSE,FALSE
20250821_194908_phrases_english_-1_16_13,phrases,english,16,13,0.2793,1289.3661,1296,117990,0,84.2785714285714,71021,0.11091834966064,0.849550187314453,FALSE,FALSE
20250821_195009_phrases_english_-1_16_14,phrases,english,16,14,0.2793,1289.3661,1296,117990,0,84.2785714285714,71021,0.11091834966064,0.849550187314453,FALSE,FALSE
20250821_195111_phrases_english_-1_16_15,phrases,english,16,15,0.2793,1289.3661,1296,117990,0,84.2785714285714,71021,0.11091834966064,0.849550187314453,FALSE,FALSE
20250821_195213_phrases_english_-1_16_16,phrases,english,16,16,0.2793,1289.3661,1296,117990,0,84.2785714285714,71021,0.11091834966064,0.849550187314453,FALSE,FALSE
20250821_195317_phrases_english_-1_16_17,phrases,english,16,17,0.2793,1289.3661,1296,117990,0,84.2785714285714,71021,0.11091834966064,0.849550187314453,FALSE,FALSE
20250821_195420_phrases_english_-1_16_24,phrases,english,16,24,0.2793,1289.3661,1296,117990,0,84.2785714285714,71021,0.11091834966064,0.849550187314453,FALSE,FALSE
20250821_195523_phrases_english_-1_16_48,phrases,english,16,48,0.2793,1289.3661,1296,117990,0,84.2785714285714,71021,0.11091834966064,0.849550187314453,FALSE,FALSE
20250821_195625_phrases_english_-1_24_0,phrases,english,24,0,0.2477,792.1875,1164,102808,188,73.4342857142857,65298,0.0950436747994083,2.26251922435561E-019,FALSE,TRUE
20250821_195736_phrases_english_-1_24_1,phrases,english,24,1,0.2477,792.1875,1164,102808,188,73.4342857142857,65298,0.0950436747994083,2.26251922435561E-019,FALSE,TRUE
20250821_195846_phrases_english_-1_24_2,phrases,english,24,2,0.2479,792.8125,1163,102829,187,73.4492857142857,65298,0.0950436747994083,2.26251922435561E-019,FALSE,TRUE
20250821_195955_phrases_english_-1_24_3,phrases,english,24,3,0.2481,795.4821,1160,102878,184,73.4842857142857,65300,0.0950436747994083,2.26251922435561E-019,FALSE,TRUE
20250821_200110_phrases_english_-1_24_4,phrases,english,24,4,0.2502,847.2411,1149,103170,173,73.6928571428571,65267,0.202173106096175,1.50147340225641E-017,FALSE,TRUE
20250821_200223_phrases_english_-1_24_5,phrases,english,24,5,0.2524,929.2589,1130,103803,154,74.145,65236,0.236901877780293,7.12186033028623E-016,FALSE,TRUE
20250821_200336_phrases_english_-1_24_6,phrases,english,24,6,0.254,998.3125,1104,104578,128,74.6985714285714,65277,0.377583923298099,4.3777338031346E-015,FALSE,TRUE
20250821_200446_phrases_english_-1_24_7,phrases,english,24,7,0.2576,1068.7321,1059,106255,83,75.8964285714286,65345,0.92194882762643,0.000000000379572334707661,FALSE,TRUE
20250821_200555_phrases_english_-1_24_8,phrases,english,24,8,0.265,1215.7411,1017,109871,41,78.4792857142857,65953,0.324478780288065,0.000271817752202842,FALSE,TRUE
20250821_200704_phrases_english_-1_24_9,phrases,english,24,9,0.2683,1280.0982,997,111630,21,79.7357142857143,66378,0.372943668083629,0.254605123093794,FALSE,FALSE
20250821_200814_phrases_english_-1_24_10,phrases,english,24,10,0.2711,1300.9554,987,112484,11,80.3457142857143,66677,0.276013892492502,0.849550187314453,FALSE,FALSE
20250821_200922_phrases_english_-1_24_11,phrases,english,24,11,0.271,1301.2232,982,112649,6,80.4635714285714,66753,0.232300464284739,0.849550187314453,FALSE,FALSE
20250821_201030_phrases_english_-1_24_12,phrases,english,24,12,0.2709,1301.4107,978,112780,2,80.5571428571429,66795,0.232300464284739,0.849550187314453,FALSE,FALSE
20250821_201135_phrases_english_-1_24_13,phrases,english,24,13,0.271,1301.4107,977,112836,0,80.5971428571429,66831,0.232300464284739,0.849550187314453,FALSE,FALSE
20250821_201240_phrases_english_-1_24_14,phrases,english,24,14,0.271,1301.4107,977,112836,0,80.5971428571429,66831,0.232300464284739,0.849550187314453,FALSE,FALSE
20250821_201345_phrases_english_-1_24_15,phrases,english,24,15,0.271,1301.4107,977,112836,0,80.5971428571429,66831,0.232300464284739,0.849550187314453,FALSE,FALSE
20250821_201450_phrases_english_-1_24_16,phrases,english,24,16,0.271,1301.4107,977,112836,0,80.5971428571429,66831,0.232300464284739,0.849550187314453,FALSE,FALSE
20250821_201555_phrases_english_-1_24_17,phrases,english,24,17,0.271,1301.4107,977,112836,0,80.5971428571429,66831,0.232300464284739,0.849550187314453,FALSE,FALSE
20250821_201658_phrases_english_-1_24_24,phrases,english,24,24,0.271,1301.4107,977,112836,0,80.5971428571429,66831,0.232300464284739,0.849550187314453,FALSE,FALSE
20250821_201803_phrases_english_-1_24_48,phrases,english,24,48,0.271,1301.4107,977,112836,0,80.5971428571429,66831,0.232300464284739,0.849550187314453,FALSE,FALSE
20250821_201908_phrases_english_-1_48_0,phrases,english,48,0,0.2211,978.5804,618,92510,63,66.0785714285714,55513,0.0115982020437862,0.000000000014198610816551,TRUE,TRUE
20250821_202024_phrases_english_-1_48_1,phrases,english,48,1,0.2211,978.5804,618,92510,63,66.0785714285714,55513,0.0115982020437862,0.000000000014198610816551,TRUE,TRUE
20250821_202142_phrases_english_-1_48_2,phrases,english,48,2,0.2211,978.5804,618,92510,63,66.0785714285714,55513,0.0115982020437862,0.000000000014198610816551,TRUE,TRUE
20250821_202259_phrases_english_-1_48_3,phrases,english,48,3,0.2211,978.5804,618,92510,63,66.0785714285714,55513,0.0115982020437862,0.000000000014198610816551,TRUE,TRUE
20250821_202413_phrases_english_-1_48_4,phrases,english,48,4,0.2211,978.5804,618,92510,63,66.0785714285714,55513,0.0115982020437862,0.000000000014198610816551,TRUE,TRUE
20250821_202530_phrases_english_-1_48_5,phrases,english,48,5,0.2217,1039.2232,611,92907,56,66.3621428571429,55483,0.00184012404687335,0.0000000000597421467085232,TRUE,TRUE
20250821_202647_phrases_english_-1_48_6,phrases,english,48,6,0.2232,1080.2321,602,93339,47,66.6707142857143,55518,0.00352927203568649,0.000000000237955982807545,TRUE,TRUE
20250821_202803_phrases_english_-1_48_7,phrases,english,48,7,0.2241,1123.0625,586,94404,31,67.4314285714286,55504,0.000445302448062656,0.000000111069995455418,TRUE,TRUE
20250821_202916_phrases_english_-1_48_8,phrases,english,48,8,0.2308,1254.2946,571,97345,16,69.5321428571429,56013,0.0115982020437862,0.00169468225471824,TRUE,TRUE
20250821_203024_phrases_english_-1_48_9,phrases,english,48,9,0.2319,1312.0446,563,98696,8,70.4971428571429,56334,0.00184012404687335,0.298592852832846,TRUE,FALSE
20250821_203132_phrases_english_-1_48_10,phrases,english,48,10,0.237,1333.2679,557,99461,2,71.0435714285714,56596,0.0147794105170384,0.924775093657227,TRUE,FALSE
20250821_203239_phrases_english_-1_48_11,phrases,english,48,11,0.237,1333.2679,556,99507,1,71.0764285714286,56613,0.0147794105170384,0.924775093657227,TRUE,FALSE
20250821_203347_phrases_english_-1_48_12,phrases,english,48,12,0.2369,1333.2679,555,99562,0,71.1157142857143,56633,0.0147794105170384,0.924775093657227,TRUE,FALSE
20250821_203453_phrases_english_-1_48_13,phrases,english,48,13,0.2369,1333.2679,555,99562,0,71.1157142857143,56633,0.0147794105170384,0.924775093657227,TRUE,FALSE
20250821_203559_phrases_english_-1_48_14,phrases,english,48,14,0.2369,1333.2679,555,99562,0,71.1157142857143,56633,0.0147794105170384,0.924775093657227,TRUE,FALSE
20250821_203706_phrases_english_-1_48_15,phrases,english,48,15,0.2369,1333.2679,555,99562,0,71.1157142857143,56633,0.0147794105170384,0.924775093657227,TRUE,FALSE
20250821_203811_phrases_english_-1_48_16,phrases,english,48,16,0.2369,1333.2679,555,99562,0,71.1157142857143,56633,0.0147794105170384,0.924775093657227,TRUE,FALSE
20250821_203918_phrases_english_-1_48_17,phrases,english,48,17,0.2369,1333.2679,555,99562,0,71.1157142857143,56633,0.0147794105170384,0.924775093657227,TRUE,FALSE
20250821_204023_phrases_english_-1_48_24,phrases,english,48,24,0.2369,1333.2679,555,99562,0,71.1157142857143,56633,0.0147794105170384,0.924775093657227,TRUE,FALSE
20250821_204131_phrases_english_-1_48_48,phrases,english,48,48,0.2369,1333.2679,555,99562,0,71.1157142857143,56633,0.0147794105170384,0.924775093657227,TRUE,FALSE
20250821_204309_phrases_none_-1_0_0,phrases,none,0,0,0.097,913.3125,39156,138456,36189,98.8971428571429,116154,4.39665868145079E-020,3.85185988877447E-034,TRUE,TRUE
20250821_204450_phrases_none_-1_0_1,phrases,none,0,1,0.1047,1603.0804,36615,146196,33656,104.425714285714,118449,7.51963189179686E-015,2.43784212360536E-030,TRUE,TRUE
20250821_204636_phrases_none_-1_0_2,phrases,none,0,2,0.1247,3022.9286,32862,161095,29874,115.067857142857,113754,0.000000000005252559123485,2.48255027614838E-027,TRUE,TRUE
20250821_204825_phrases_none_-1_0_3,phrases,none,0,3,0.1425,3743.8214,29367,173800,26208,124.142857142857,110264,0.000000000014198610816551,5.41566804944486E-026,TRUE,TRUE
20250821_205007_phrases_none_-1_0_4,phrases,none,0,4,0.148,4465.3839,25669,184408,22135,131.72,107278,0.000000000023144662509617,5.41566804944486E-026,TRUE,TRUE
20250821_205141_phrases_none_-1_0_5,phrases,none,0,5,0.1633,5013.8304,21936,194966,18011,139.261428571429,107632,0.00000000000863755165599646,2.43784212360536E-030,TRUE,TRUE
20250821_205320_phrases_none_-1_0_6,phrases,none,0,6,0.1866,5528.0536,18408,204757,13949,146.255,108698,0.00000000223206731631998,9.02294327085531E-029,TRUE,TRUE
20250821_205451_phrases_none_-1_0_7,phrases,none,0,7,0.2138,5827.9196,15334,213775,10616,152.696428571429,110874,0.00103293562163568,2.48255027614838E-027,TRUE,TRUE
20250821_205616_phrases_none_-1_0_8,phrases,none,0,8,0.2302,6159.4821,12779,223412,7754,159.58,113556,0.0176090568679095,5.41566804944486E-026,TRUE,TRUE
20250821_205721_phrases_none_-1_0_9,phrases,none,0,9,0.2467,6258.5089,10740,229264,5458,163.76,115465,0.140956288212309,9.7567866938747E-025,FALSE,TRUE
20250821_205835_phrases_none_-1_0_10,phrases,none,0,10,0.2551,6297.1786,9304,233199,3679,166.570714285714,117070,0.546713483598813,9.84362921992534E-023,FALSE,TRUE
20250821_205947_phrases_none_-1_0_11,phrases,none,0,11,0.2631,6309.6696,8316,235477,2391,168.197857142857,118117,0.542610158045875,2.25392074784691E-021,FALSE,TRUE
20250821_210056_phrases_none_-1_0_12,phrases,none,0,12,0.2648,6309.9732,7705,237034,1514,169.31,118872,0.664645490413214,3.40181873302281E-018,FALSE,TRUE
20250821_210204_phrases_none_-1_0_13,phrases,none,0,13,0.2667,6311.25,7307,238009,881,170.006428571429,119359,0.804317000193398,0.0000000000000214487563316877,FALSE,TRUE
20250821_210304_phrases_none_-1_0_14,phrases,none,0,14,0.2678,6312.2768,7116,238526,491,170.375714285714,119646,0.331749763369491,0.4239501953125,FALSE,FALSE
20250821_210401_phrases_none_-1_0_15,phrases,none,0,15,0.2672,6309.125,7028,238831,283,170.593571428571,119820,0.187741558998823,0.375,FALSE,FALSE
20250821_210504_phrases_none_-1_0_16,phrases,none,0,16,0.2672,6308.6607,6994,238997,142,170.712142857143,119929,0.404872894287109,,FALSE,TRUE
20250821_210600_phrases_none_-1_0_17,phrases,none,0,17,0.2672,6308.6607,7000,239107,44,170.790714285714,120016,0.548828125,,FALSE,TRUE
20250821_210659_phrases_none_-1_0_24,phrases,none,0,24,0.2673,6308.6607,7044,239151,0,170.822142857143,120060,,,TRUE,TRUE
20250821_210750_phrases_none_-1_0_48,phrases,none,0,48,0.2673,6308.6607,7044,239151,0,170.822142857143,120060,,,TRUE,TRUE
20250821_210843_phrases_none_-1_1_0,phrases,none,1,0,0.097,913.3125,39156,138456,36189,98.8971428571429,116154,4.39665868145079E-020,3.85185988877447E-034,TRUE,TRUE
20250821_211025_phrases_none_-1_1_1,phrases,none,1,1,0.1047,1603.0804,36615,146196,33656,104.425714285714,118449,7.51963189179686E-015,2.43784212360536E-030,TRUE,TRUE
20250821_211213_phrases_none_-1_1_2,phrases,none,1,2,0.1247,3022.9286,32862,161095,29874,115.067857142857,113754,0.000000000005252559123485,2.48255027614838E-027,TRUE,TRUE
20250821_211402_phrases_none_-1_1_3,phrases,none,1,3,0.1425,3743.8214,29367,173800,26208,124.142857142857,110264,0.000000000014198610816551,5.41566804944486E-026,TRUE,TRUE
20250821_211544_phrases_none_-1_1_4,phrases,none,1,4,0.148,4465.3839,25669,184408,22135,131.72,107278,0.000000000023144662509617,5.41566804944486E-026,TRUE,TRUE
20250821_211720_phrases_none_-1_1_5,phrases,none,1,5,0.1633,5013.8304,21936,194966,18011,139.261428571429,107632,0.00000000000863755165599646,2.43784212360536E-030,TRUE,TRUE
20250821_211849_phrases_none_-1_1_6,phrases,none,1,6,0.1866,5528.0536,18408,204757,13949,146.255,108698,0.00000000223206731631998,9.02294327085531E-029,TRUE,TRUE
20250821_212018_phrases_none_-1_1_7,phrases,none,1,7,0.2138,5827.9196,15334,213775,10616,152.696428571429,110874,0.00103293562163568,2.48255027614838E-027,TRUE,TRUE
20250821_212141_phrases_none_-1_1_8,phrases,none,1,8,0.2302,6159.4821,12779,223412,7754,159.58,113556,0.0176090568679095,5.41566804944486E-026,TRUE,TRUE
